experiment_id,timestamp_utc,relative_time_sec,sample_index,role,device,sample_interval_ms,telemetry_source,bytes_sent_total,bytes_received_total,bytes_sent_delta,bytes_received_delta,cpu_usage_percent,memory_usage_mb,memory_usage_percent,gpu_usage_percent,gpu_memory_used_mb,gpu_memory_total_mb,cpu_power_w,gpu_power_w,system_power_w,cpu_energy_j,gpu_energy_j,system_energy_j
20260820_142704_79edcc8b,2026-08-20T18:32:20.544287+00:00,316.322701416997,629,server,ubuntu,500,psutil,13017859732,26887130301,188,132,1.3,12852.71484375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:21.044722+00:00,316.82313700800296,630,server,ubuntu,500,psutil,13017859732,26887130301,0,0,1.8,12852.71484375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:21.545117+00:00,317.32353245301056,631,server,ubuntu,500,psutil,13017860014,26887130538,282,237,1.5,12852.71484375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:22.045508+00:00,317.8239238090173,632,server,ubuntu,500,psutil,13017860437,26887130670,423,132,1.8,12852.9609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:22.546055+00:00,318.3244698049966,633,server,ubuntu,500,psutil,13017860719,26887130868,282,198,1.3,12852.9609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:23.046585+00:00,318.8249838030024,634,server,ubuntu,500,psutil,13017861142,26887131105,423,237,1.8,12852.9609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:23.547047+00:00,319.3254627480055,635,server,ubuntu,500,psutil,13017861737,26887131694,595,589,1.3,12853.625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:24.047547+00:00,319.82596216900856,636,server,ubuntu,500,psutil,13017861737,26887131694,0,0,1.5,12853.64453125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:24.548019+00:00,320.3264338019944,637,server,ubuntu,500,psutil,13017861925,26887131826,188,132,1.3,12854.1328125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:25.048509+00:00,320.82692433701595,638,server,ubuntu,500,psutil,13017861925,26887131826,0,0,1.7,12854.1328125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:25.548886+00:00,321.32730073900893,639,server,ubuntu,500,psutil,13017862113,26887131958,188,132,1.5,12854.1328125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:26.049441+00:00,321.827856265998,640,server,ubuntu,500,psutil,13017862113,26887131958,0,0,1.5,12853.8359375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:26.549951+00:00,322.32836587401107,641,server,ubuntu,500,psutil,13017865887,26887137033,3774,5075,2.2,12858.31640625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:27.050415+00:00,322.82882963799057,642,server,ubuntu,500,psutil,13017865887,26887137033,0,0,2.3,12858.30078125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:27.550921+00:00,323.32933598500676,643,server,ubuntu,500,psutil,13017866295,26887137259,408,226,1.7,12858.37890625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:28.051304+00:00,323.8297193000035,644,server,ubuntu,500,psutil,13017866295,26887137259,0,0,1.8,12858.62890625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:28.551723+00:00,324.33013762999326,645,server,ubuntu,500,psutil,13017866483,26887137391,188,132,1.3,12858.46484375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:29.052297+00:00,324.83071202100837,646,server,ubuntu,500,psutil,13017866605,26887137547,122,156,1.8,12858.46484375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:29.552733+00:00,325.33114796099835,647,server,ubuntu,500,psutil,13017866887,26887137784,282,237,1.5,12858.24609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:30.053117+00:00,325.83153241701075,648,server,ubuntu,500,psutil,13017866887,26887137784,0,0,1.5,12858.24609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:30.553643+00:00,326.3320584180183,649,server,ubuntu,500,psutil,13017867263,26887137982,376,198,1.3,12858.24609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:31.054215+00:00,326.8326297030144,650,server,ubuntu,500,psutil,13017867690,26887138232,427,250,1.5,12858.24609375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:31.554952+00:00,327.3333667940169,651,server,ubuntu,500,psutil,13017867878,26887138364,188,132,1.3,12858.4921875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:32.055498+00:00,327.8339128200023,652,server,ubuntu,500,psutil,13017867878,26887138364,0,0,1.3,12858.4921875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:32.556234+00:00,328.33464941199054,653,server,ubuntu,500,psutil,13017868066,26887138496,188,132,2.0,12858.4921875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:33.056693+00:00,328.83510853201733,654,server,ubuntu,500,psutil,13017868160,26887138562,94,66,1.5,12858.4921875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:33.557398+00:00,329.3358133470174,655,server,ubuntu,500,psutil,13017868348,26887138694,188,132,1.5,12857.72265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:34.057951+00:00,329.83636628001113,656,server,ubuntu,500,psutil,13017868769,26887138985,421,291,1.8,12857.96875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:34.558694+00:00,330.337109073007,657,server,ubuntu,500,psutil,13017868957,26887139156,188,171,2.0,12857.96875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:35.059166+00:00,330.8375818399945,658,server,ubuntu,500,psutil,13017879502,26887147791,10545,8635,2.3,12857.9375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:35.559910+00:00,331.3383250379993,659,server,ubuntu,500,psutil,13017879596,26887147857,94,66,1.7,12858.1015625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:36.060375+00:00,331.8387899240188,660,server,ubuntu,500,psutil,13017879596,26887147857,0,0,2.8,12862.171875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:36.561135+00:00,332.33954961400013,661,server,ubuntu,500,psutil,13017879690,26887147923,94,66,1.5,12862.1875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:37.061551+00:00,332.8399654550012,662,server,ubuntu,500,psutil,13017879784,26887147989,94,66,1.7,12862.25,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:37.561931+00:00,333.3403464340081,663,server,ubuntu,500,psutil,13017880098,26887148149,314,160,1.0,12862.4453125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:38.062423+00:00,333.84083868499147,664,server,ubuntu,500,psutil,13017881651,26887149087,1553,938,2.2,12862.40234375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:38.562948+00:00,334.34136365601444,665,server,ubuntu,500,psutil,13017882481,26887149837,830,750,1.8,12862.9296875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:39.063409+00:00,334.84182459200383,666,server,ubuntu,500,psutil,13017882481,26887149837,0,0,1.5,12862.87890625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:39.563793+00:00,335.34220766701037,667,server,ubuntu,500,psutil,13017882481,26887149837,0,0,1.5,12862.76953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:40.064252+00:00,335.8426669750188,668,server,ubuntu,500,psutil,13017882575,26887149903,94,66,2.3,12862.89453125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:40.564708+00:00,336.34312299700105,669,server,ubuntu,500,psutil,13017882575,26887149903,0,0,0.8,12862.89453125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:41.065185+00:00,336.8435997790075,670,server,ubuntu,500,psutil,13017882669,26887150647,94,744,1.3,12861.46875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:41.565651+00:00,337.34406587301055,671,server,ubuntu,500,psutil,13017882669,26887150647,0,0,1.5,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:42.066126+00:00,337.8445414000016,672,server,ubuntu,500,psutil,13017882763,26887150713,94,66,1.3,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:42.566503+00:00,338.34491888800403,673,server,ubuntu,500,psutil,13017882763,26887150713,0,0,1.3,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:43.066964+00:00,338.84537970801466,674,server,ubuntu,500,psutil,13017882857,26887150779,94,66,1.5,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:43.567426+00:00,339.34584117800114,675,server,ubuntu,500,psutil,13017883491,26887150779,634,0,1.3,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:44.067995+00:00,339.8464107750042,676,server,ubuntu,500,psutil,13017883585,26887150845,94,66,1.0,12861.3984375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:44.568672+00:00,340.34708760801004,677,server,ubuntu,500,psutil,13017883679,26887150950,94,105,1.3,12861.45703125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:45.069237+00:00,340.8476516609953,678,server,ubuntu,500,psutil,13017883773,26887151016,94,66,1.7,12861.45703125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:45.569970+00:00,341.3483852960053,679,server,ubuntu,500,psutil,13017883773,26887151016,0,0,1.5,12861.45703125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:46.070681+00:00,341.8490956960013,680,server,ubuntu,500,psutil,13017888632,26887153878,4859,2862,2.5,12861.45703125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:46.571163+00:00,342.34957842199947,681,server,ubuntu,500,psutil,13017892316,26887158845,3684,4967,2.3,12861.93359375,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:47.071654+00:00,342.8500690720102,682,server,ubuntu,500,psutil,13017892509,26887158911,193,66,1.0,12861.88671875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:47.572135+00:00,343.35055022500455,683,server,ubuntu,500,psutil,13017911753,26887160779,19244,1868,1.0,12861.1953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:48.072877+00:00,343.8512918460183,684,server,ubuntu,500,psutil,13017911847,26887160845,94,66,1.7,12861.1953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:48.573616+00:00,344.3520314240013,685,server,ubuntu,500,psutil,13017911941,26887160950,94,105,1.3,12860.92578125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:49.074181+00:00,344.8525960550178,686,server,ubuntu,500,psutil,13017912157,26887161172,216,222,1.8,12860.92578125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:49.574611+00:00,345.35302670201054,687,server,ubuntu,500,psutil,13017912157,26887161172,0,0,1.3,12860.84375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:50.074995+00:00,345.8534100269899,688,server,ubuntu,500,psutil,13017912251,26887161238,94,66,1.0,12860.84375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:50.575751+00:00,346.3541666879901,689,server,ubuntu,500,psutil,13017912439,26887161304,188,66,12.6,12940.82421875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:51.076499+00:00,346.8549146100122,690,server,ubuntu,500,psutil,13017912533,26887161370,94,66,1.5,12940.82421875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:51.577243+00:00,347.3556579470169,691,server,ubuntu,500,psutil,13017912805,26887161622,272,252,1.0,12934.5546875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:52.077641+00:00,347.8560558340105,692,server,ubuntu,500,psutil,13017912899,26887161688,94,66,1.5,12926.6796875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:52.578040+00:00,348.3564552710159,693,server,ubuntu,500,psutil,13017912969,26887161730,70,42,2.3,12926.6796875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:53.078398+00:00,348.85681316500995,694,server,ubuntu,500,psutil,13017913063,26887161796,94,66,1.5,12926.6796875,40.6,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:53.578750+00:00,349.3571648680081,695,server,ubuntu,500,psutil,13017914221,26887162934,1158,1138,1.5,12919.0546875,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:54.079201+00:00,349.8576161820092,696,server,ubuntu,500,psutil,13017914444,26887163066,223,132,1.5,12921.60546875,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:54.579670+00:00,350.3580848170095,697,server,ubuntu,500,psutil,13017914444,26887163066,0,0,1.0,12913.8828125,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:55.080150+00:00,350.8585658480006,698,server,ubuntu,500,psutil,13017914538,26887163132,94,66,1.3,12906.2265625,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:55.580497+00:00,351.358912235999,699,server,ubuntu,500,psutil,13017914538,26887163132,0,0,1.5,12906.2265625,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:56.081054+00:00,351.8594695549982,700,server,ubuntu,500,psutil,13017914632,26887163198,94,66,1.3,12906.2265625,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:56.581426+00:00,352.35984102400835,701,server,ubuntu,500,psutil,13017915420,26887163907,788,709,1.3,12899.5234375,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:57.081877+00:00,352.86029211900313,702,server,ubuntu,500,psutil,13017915628,26887164051,208,144,1.8,12893.66015625,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:57.582302+00:00,353.3607178819948,703,server,ubuntu,500,psutil,13017915848,26887164145,220,94,2.0,12894.3984375,40.5,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:58.082743+00:00,353.86115838901605,704,server,ubuntu,500,psutil,13017916106,26887164358,258,213,1.5,12889.26171875,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:58.583092+00:00,354.3615066400089,705,server,ubuntu,500,psutil,13017917565,26887165230,1459,872,1.8,12889.25390625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:59.083585+00:00,354.86200050101615,706,server,ubuntu,500,psutil,13017917774,26887165377,209,147,1.3,12889.25390625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:32:59.584049+00:00,355.36246463199495,707,server,ubuntu,500,psutil,13017917889,26887166415,115,1038,1.7,12880.8125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:00.084511+00:00,355.8629266200005,708,server,ubuntu,500,psutil,13017917983,26887166481,94,66,1.8,12880.56640625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:00.584890+00:00,356.3633053470112,709,server,ubuntu,500,psutil,13017918077,26887166586,94,105,1.3,12880.56640625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:01.085353+00:00,356.86376792099327,710,server,ubuntu,500,psutil,13017918171,26887166652,94,66,2.0,12877.12890625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:01.585712+00:00,357.36412706199917,711,server,ubuntu,500,psutil,13017918171,26887166652,0,0,1.0,12877.12890625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:02.086198+00:00,357.8646125420055,712,server,ubuntu,500,psutil,13017918171,26887166652,0,0,1.5,12877.12890625,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:02.586611+00:00,358.3650261879957,713,server,ubuntu,500,psutil,13017918265,26887166718,94,66,1.3,12868.51953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:03.087089+00:00,358.8655044400075,714,server,ubuntu,500,psutil,13017918265,26887166718,0,0,1.5,12868.51953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:03.587507+00:00,359.3659092070011,715,server,ubuntu,500,psutil,13017918359,26887166784,94,66,1.3,12868.51953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:04.087861+00:00,359.866276671004,716,server,ubuntu,500,psutil,13017918359,26887166784,0,0,0.8,12868.51953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:04.588340+00:00,360.36675574901165,717,server,ubuntu,500,psutil,13017918453,26887166850,94,66,1.5,12868.51953125,40.4,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:05.088717+00:00,360.8671319290006,718,server,ubuntu,500,psutil,13017918453,26887166850,0,0,1.8,12854.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:05.589205+00:00,361.3676201420021,719,server,ubuntu,500,psutil,13017918547,26887166916,94,66,1.5,12854.2265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:06.089948+00:00,361.8683628519939,720,server,ubuntu,500,psutil,13017918547,26887166916,0,0,1.0,12854.2265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:06.590430+00:00,362.3688450710033,721,server,ubuntu,500,psutil,13017921928,26887169068,3381,2152,1.7,12852.8671875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:07.090867+00:00,362.8692824720056,722,server,ubuntu,500,psutil,13017922116,26887169200,188,132,1.0,12851.44140625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:07.591505+00:00,363.3699208229955,723,server,ubuntu,500,psutil,13017922430,26887169360,314,160,1.7,12851.38671875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:08.091871+00:00,363.8702859710029,724,server,ubuntu,500,psutil,13017922430,26887169360,0,0,1.3,12851.171875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:08.592350+00:00,364.37076544601587,725,server,ubuntu,500,psutil,13017922853,26887169663,423,303,1.5,12851.41796875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:09.093135+00:00,364.8715497000085,726,server,ubuntu,500,psutil,13017923476,26887170276,623,613,1.5,12849.78125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:09.593609+00:00,365.3720247640158,727,server,ubuntu,500,psutil,13017923570,26887170342,94,66,1.3,12849.76953125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:10.094214+00:00,365.87262873901636,728,server,ubuntu,500,psutil,13017923570,26887170342,0,0,1.3,12849.76953125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:10.594617+00:00,366.3730316630099,729,server,ubuntu,500,psutil,13017923852,26887171152,282,810,1.5,12850.23828125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:11.095153+00:00,366.87356818901026,730,server,ubuntu,500,psutil,13017923946,26887171257,94,105,1.5,12850.23828125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:11.595533+00:00,367.3739486070117,731,server,ubuntu,500,psutil,13017924040,26887171323,94,66,6.5,12850.23828125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:12.095988+00:00,367.8744033279945,732,server,ubuntu,500,psutil,13017924040,26887171323,0,0,1.0,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:12.596447+00:00,368.37486184900627,733,server,ubuntu,500,psutil,13017924134,26887171389,94,66,1.5,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:13.096945+00:00,368.8753601149947,734,server,ubuntu,500,psutil,13017924249,26887171470,115,81,1.3,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:13.597403+00:00,369.37581851301366,735,server,ubuntu,500,psutil,13017924977,26887171536,728,66,1.5,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:14.097784+00:00,369.8761994950182,736,server,ubuntu,500,psutil,13017925071,26887171641,94,105,1.8,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:14.598249+00:00,370.3766643080162,737,server,ubuntu,500,psutil,13017925259,26887171773,188,132,1.5,12850.47265625,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:15.098617+00:00,370.87703216201044,738,server,ubuntu,500,psutil,13017931030,26887172398,5771,625,1.8,12851.2109375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:15.599189+00:00,371.37760399401304,739,server,ubuntu,500,psutil,13017931124,26887172464,94,66,1.8,12851.234375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:16.099615+00:00,371.8780302880041,740,server,ubuntu,500,psutil,13017936221,26887175444,5097,2980,2.5,12850.98046875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:16.600076+00:00,372.3784912060073,741,server,ubuntu,500,psutil,13017936409,26887175510,188,66,1.8,12850.9375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:17.100544+00:00,372.87895940899034,742,server,ubuntu,500,psutil,13017936409,26887175510,0,0,1.5,12850.92578125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:17.601014+00:00,373.37942914801533,743,server,ubuntu,500,psutil,13017936943,26887175764,534,254,1.5,12850.92578125,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:18.101491+00:00,373.879906503018,744,server,ubuntu,500,psutil,13017936943,26887175764,0,0,1.3,12850.734375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:18.601965+00:00,374.3803809050005,745,server,ubuntu,500,psutil,13017937037,26887175830,94,66,1.7,12850.734375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:19.102456+00:00,374.88087168399943,746,server,ubuntu,500,psutil,13017938590,26887176768,1553,938,1.8,12850.734375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:19.602938+00:00,375.38135337800486,747,server,ubuntu,500,psutil,13017938684,26887176834,94,66,1.3,12850.734375,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:20.103419+00:00,375.88183377101086,748,server,ubuntu,500,psutil,13017938684,26887176834,0,0,1.3,12850.73046875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:20.603784+00:00,376.382199271,749,server,ubuntu,500,psutil,13017938778,26887176900,94,66,1.3,12850.73046875,40.3,,,,,,,,,
20260820_142704_79edcc8b,2026-08-20T18:33:21.104266+00:00,376.8826812909974,750,server,ubuntu,500,psutil,13017938778,26887176900,0,0,1.0,12850.73046875,40.3,,,,,,,,,
